Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,255.00999450683594,256.70001220703125,248.64999389648438,255.4600067138672,255.4600067138672,4316800
2022-01-04,256.8500061035156,256.8699951171875,243.39999389648438,248.22999572753906,248.22999572753906,7240700
2022-01-05,236.1699981689453,238.1999969482422,227.30999755859375,227.6699981689453,227.6699981689453,18882500
2022-01-06,228.0399932861328,234.47999572753906,226.0500030517578,229.14999389648438,229.14999389648438,9376100
2022-01-07,228.5,232.27999877929688,226.0500030517578,228.30999755859375,228.30999755859375,6286700
2022-01-10,225.5,229.8300018310547,218.88999938964844,229.6300048828125,229.6300048828125,7803800
2022-01-11,228.8000030517578,236.35000610351562,226.55999755859375,234.83999633789062,234.83999633789062,7635300
2022-01-12,237.0,239.27999877929688,235.75999450683594,237.8300018310547,237.8300018310547,6718900
2022-01-13,237.5,238.7899932861328,227.9199981689453,228.6300048828125,228.6300048828125,6680300
2022-01-14,228.02999877929688,233.2899932861328,227.61000061035156,231.22999572753906,231.22999572753906,5805100
2022-01-18,228.4499969482422,230.72999572753906,225.3000030517578,226.05999755859375,226.05999755859375,6032000
2022-01-19,227.47000122070312,232.2100067138672,226.1699981689453,226.27000427246094,226.27000427246094,5332600
2022-01-20,229.07000732421875,231.39999389648438,222.49000549316406,222.94000244140625,222.94000244140625,5663700
2022-01-21,223.05999755859375,224.77000427246094,218.25,218.6300048828125,218.6300048828125,9128400
2022-01-24,212.38999938964844,223.3800048828125,207.50999450683594,223.02999877929688,223.02999877929688,11664300
2022-01-25,221.0,223.89999389648438,214.6699981689453,215.38999938964844,215.38999938964844,9092700
2022-01-26,219.61000061035156,221.4600067138672,209.07000732421875,211.0,211.0,10029600
2022-01-27,214.0800018310547,223.14999389648438,212.05999755859375,212.74000549316406,212.74000549316406,9462100
2022-01-28,214.3000030517578,222.2899932861328,210.8800048828125,222.1300048828125,222.1300048828125,8254900
2022-01-31,222.9499969482422,232.91000366210938,222.25999450683594,232.6300048828125,232.6300048828125,7084200
2022-02-01,232.3699951171875,232.77999877929688,226.32000732421875,232.1199951171875,232.1199951171875,6387100
2022-02-02,233.74000549316406,234.49000549316406,223.02000427246094,225.00999450683594,225.00999450683594,9378900
2022-02-03,218.07000732421875,220.7899932861328,210.39999389648438,212.77000427246094,212.77000427246094,12826600
2022-02-04,214.99000549316406,221.6699981689453,213.19000244140625,219.22999572753906,219.22999572753906,6176500
2022-02-07,219.0,221.44000244140625,216.66000366210938,216.97000122070312,216.97000122070312,3922300
2022-02-08,215.60000610351562,217.94000244140625,212.14999389648438,217.42999267578125,217.42999267578125,5628700
2022-02-09,221.13999938964844,222.19000244140625,215.57000732421875,222.0399932861328,222.0399932861328,6107700
2022-02-10,217.6999969482422,221.99000549316406,215.80999755859375,217.6699981689453,217.6699981689453,5312600
2022-02-11,217.6199951171875,219.92999267578125,206.11000061035156,207.89999389648438,207.89999389648438,8165600
2022-02-14,205.8000030517578,209.89999389648438,204.6300048828125,206.39999389648438,206.39999389648438,7005900
2022-02-15,209.75,214.57000732421875,208.52000427246094,214.25,214.25,6353000
2022-02-16,211.0,212.4199981689453,208.2100067138672,211.74000549316406,211.74000549316406,7072700
2022-02-17,208.3300018310547,209.75,199.5,200.02999877929688,200.02999877929688,8820100
2022-02-18,200.39999389648438,202.60000610351562,195.7899932861328,196.83999633789062,196.83999633789062,6691800
2022-02-22,195.52999877929688,201.4600067138672,193.52999877929688,195.1300048828125,195.1300048828125,8434800
2022-02-23,196.35000610351562,199.0,190.1300048828125,190.5399932861328,190.5399932861328,7784300
2022-02-24,184.74000549316406,204.89999389648438,184.44000244140625,204.2899932861328,204.2899932861328,11792600
2022-02-25,204.72000122070312,208.47000122070312,201.61000061035156,208.08999633789062,208.08999633789062,5853600
2022-02-28,207.7899932861328,211.6699981689453,206.9499969482422,210.52999877929688,210.52999877929688,7904700
2022-03-01,213.39999389648438,214.38999938964844,208.4600067138672,208.88999938964844,208.88999938964844,12587300
2022-03-02,216.10000610351562,217.30999755859375,201.14999389648438,210.38999938964844,210.38999938964844,16670100
2022-03-03,210.38999938964844,211.6300048828125,204.22000122070312,204.75,204.75,6559900
