Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,185.22999572753906,187.5800018310547,180.6999969482422,184.4499969482422,184.4499969482422,1490600
2022-01-04,187.58999633789062,188.0,171.3000030517578,178.27999877929688,178.27999877929688,2484000
2022-01-05,174.55999755859375,174.85000610351562,156.75999450683594,157.1999969482422,157.1999969482422,4059000
2022-01-06,156.00999450683594,156.22999572753906,145.82000732421875,151.49000549316406,151.49000549316406,3546200
2022-01-07,152.11000061035156,154.9499969482422,144.1699981689453,145.1300048828125,145.1300048828125,3563000
2022-01-10,140.2100067138672,147.38999938964844,137.66000366210938,147.1300048828125,147.1300048828125,3730100
2022-01-11,145.9199981689453,151.2899932861328,145.25,148.50999450683594,148.50999450683594,3007600
2022-01-12,150.52000427246094,154.1300048828125,147.35000610351562,149.27999877929688,149.27999877929688,2430500
2022-01-13,156.63999938964844,157.36000061035156,143.1999969482422,143.49000549316406,143.49000549316406,2765400
2022-01-14,141.55999755859375,147.0,138.8800048828125,142.83999633789062,142.83999633789062,2134800
2022-01-18,139.77000427246094,142.36000061035156,135.6999969482422,135.9199981689453,135.9199981689453,2677900
2022-01-19,138.0,140.30999755859375,133.66000366210938,134.5800018310547,134.5800018310547,2400800
2022-01-20,137.97000122070312,143.08999633789062,134.3000030517578,134.69000244140625,134.69000244140625,2711200
2022-01-21,131.89999389648438,133.55999755859375,124.5199966430664,126.0199966430664,126.0199966430664,3896900
2022-01-24,119.7699966430664,128.30999755859375,113.4000015258789,128.10000610351562,128.10000610351562,5200000
2022-01-25,123.0,127.45999908447266,120.4800033569336,122.6500015258789,122.6500015258789,2785800
2022-01-26,126.66999816894531,130.6699981689453,119.80000305175781,121.75,121.75,4013900
2022-01-27,125.19999694824219,125.77999877929688,119.62000274658203,119.97000122070312,119.97000122070312,2730800
2022-01-28,120.31999969482422,124.27999877929688,113.97000122070312,123.86000061035156,123.86000061035156,3074600
2022-01-31,125.0,140.75,125.0,140.47000122070312,140.47000122070312,3988900
2022-02-01,141.19000244140625,143.35000610351562,136.6199951171875,142.6699981689453,142.6699981689453,2605200
2022-02-02,144.89999389648438,145.25999450683594,138.58999633789062,139.50999450683594,139.50999450683594,2375000
2022-02-03,134.0,139.02000427246094,130.07000732421875,132.91000366210938,132.91000366210938,2912500
2022-02-04,133.72000122070312,143.4199981689453,131.64999389648438,141.22999572753906,141.22999572753906,2536900
2022-02-07,140.52000427246094,146.74000549316406,139.47000122070312,140.77000427246094,140.77000427246094,3609400
2022-02-08,139.1999969482422,145.6699981689453,137.17999267578125,144.5,144.5,4026400
2022-02-09,178.52000427246094,183.14999389648438,154.60000610351562,161.88999938964844,161.88999938964844,24860600
2022-02-10,156.19000244140625,166.7100067138672,153.27000427246094,154.63999938964844,154.63999938964844,5356100
2022-02-11,154.07000732421875,156.83999633789062,143.77999877929688,145.69000244140625,145.69000244140625,3384300
2022-02-14,145.8300018310547,149.97999572753906,142.3800048828125,143.92999267578125,143.92999267578125,2439200
2022-02-15,147.61000061035156,154.88999938964844,147.57000732421875,154.2899932861328,154.2899932861328,3053200
2022-02-16,149.60000610351562,154.83999633789062,146.8000030517578,154.02999877929688,154.02999877929688,1972500
2022-02-17,151.22999572753906,154.77000427246094,147.82000732421875,148.3699951171875,148.3699951171875,1675700
2022-02-18,148.44000244140625,148.9600067138672,139.27999877929688,140.35000610351562,140.35000610351562,2610300
2022-02-22,137.19000244140625,139.89999389648438,131.3000030517578,133.02999877929688,133.02999877929688,2587900
2022-02-23,135.0,135.52000427246094,126.12000274658203,126.55999755859375,126.55999755859375,2107500
2022-02-24,119.0,147.92999267578125,118.56999969482422,147.35000610351562,147.35000610351562,5034800
2022-02-25,148.0,154.57000732421875,146.0399932861328,153.72999572753906,153.72999572753906,3086900
2022-02-28,157.39999389648438,167.9499969482422,157.39999389648438,166.6999969482422,166.6999969482422,5368900
2022-03-01,167.5399932861328,172.8699951171875,163.52000427246094,170.60000610351562,170.60000610351562,3539800
2022-03-02,169.8800048828125,169.8800048828125,159.52999877929688,163.88999938964844,163.88999938964844,3473300
2022-03-03,164.86000061035156,165.72999572753906,157.2100067138672,159.02999877929688,159.02999877929688,2329200
2022-03-04,159.82000732421875,164.25,152.9499969482422,158.14999389648438,158.14999389648438,2512400
2022-03-07,162.6999969482422,168.0,158.67999267578125,158.80999755859375,158.80999755859375,3294100
2022-03-08,160.0,182.64999389648438,158.9499969482422,175.99000549316406,175.99000549316406,6830000
2022-03-09,173.0500030517578,182.0,167.10000610351562,179.8699951171875,179.8699951171875,4552000
2022-03-10,178.94000244140625,180.39999389648438,169.1999969482422,178.72000122070312,178.72000122070312,3117800
2022-03-11,179.25,186.3800048828125,170.88999938964844,171.07000732421875,171.07000732421875,2771500
2022-03-14,169.0,171.8800048828125,155.00999450683594,157.63999938964844,157.63999938964844,3058600
2022-03-15,157.8699951171875,164.83999633789062,150.8800048828125,164.63999938964844,164.63999938964844,2732300
2022-03-16,166.22999572753906,177.86000061035156,164.6999969482422,177.2100067138672,177.2100067138672,3147900
2022-03-17,174.44000244140625,183.4499969482422,172.7899932861328,180.85000610351562,180.85000610351562,2314900
2022-03-18,179.27000427246094,185.32000732421875,178.25,184.52000427246094,184.52000427246094,3194400
2022-03-21,184.6199951171875,187.94000244140625,179.39999389648438,185.4499969482422,185.4499969482422,1974200
2022-03-22,185.4499969482422,195.7899932861328,184.30999755859375,189.25,189.25,2333300
2022-03-23,184.88999938964844,197.9199981689453,184.13999938964844,190.19000244140625,190.19000244140625,1908100
2022-03-24,191.24000549316406,197.86000061035156,189.3300018310547,197.83999633789062,197.83999633789062,1983500
2022-03-25,197.6300048828125,198.64999389648438,187.3000030517578,193.80999755859375,193.80999755859375,2009000
2022-03-28,191.1699981689453,201.33999633789062,189.64999389648438,195.52000427246094,195.52000427246094,2055000
2022-03-29,196.0,202.52000427246094,188.5500030517578,202.36000061035156,202.36000061035156,2397800
2022-03-30,201.72999572753906,203.85000610351562,195.5800018310547,196.64999389648438,196.64999389648438,1671800
2022-03-31,197.69000244140625,205.8699951171875,195.6199951171875,201.77999877929688,201.77999877929688,1851500
2022-04-01,201.02999877929688,208.6999969482422,201.02000427246094,205.88999938964844,205.88999938964844,2046900
2022-04-04,207.27000427246094,217.2899932861328,207.11000061035156,216.3800048828125,216.3800048828125,2389200
2022-04-05,216.0,220.99000549316406,209.66000366210938,211.22999572753906,211.22999572753906,3024100
2022-04-06,206.60000610351562,208.8000030517578,197.0800018310547,203.99000549316406,203.99000549316406,2996800
2022-04-07,203.75999450683594,215.47000122070312,201.2899932861328,206.9499969482422,206.9499969482422,2977300
2022-04-08,204.0,206.13999938964844,194.74000549316406,195.13999938964844,195.13999938964844,1819300
2022-04-11,191.0,194.32000732421875,185.24000549316406,187.8800048828125,187.8800048828125,2683400
2022-04-12,192.0,194.88999938964844,185.60000610351562,185.9499969482422,185.9499969482422,1863600
2022-04-13,187.47000122070312,193.75,184.50999450683594,193.22999572753906,193.22999572753906,1480300
2022-04-14,192.1199951171875,197.2899932861328,189.89999389648438,190.50999450683594,190.50999450683594,1542500
2022-04-18,190.0,192.72999572753906,187.05999755859375,190.02999877929688,190.02999877929688,1506900
2022-04-19,190.32000732421875,195.9600067138672,185.38999938964844,195.60000610351562,195.60000610351562,1646600
2022-04-20,197.27000427246094,197.85000610351562,176.72000122070312,178.52999877929688,178.52999877929688,2797600
2022-04-21,181.97000122070312,181.97000122070312,154.41000366210938,156.55999755859375,156.55999755859375,5301500
2022-04-22,156.91000366210938,161.47000122070312,150.52000427246094,153.6300048828125,153.6300048828125,3876500
2022-04-25,151.0,158.25999450683594,146.6226043701172,157.60000610351562,157.60000610351562,2747890
